year,ID,month,site,date,conductivity,temp,pressure,chlorophyll,DO_sat,PAR,pH,depth,salinity,conductivity_spc,density_anomaly,DO_conc,river
2021,5-PX-6,May,PX6,12/05/2021,0.29313904,20.96832275,16.23864365,0.87387085,58.83971405,0.009765625,7.612510204,6.056350231,0.153410241,317.5954895,-1.854304156,5.228548678,PX
2021,5-PX-6,May,PX6,12/05/2021,0.293677956,21.10079956,16.14778137,0.87638855,59.26245499,0.002929688,7.622172356,5.966228962,0.153269336,317.3094788,-1.88363933,5.252419856,PX
2021,5-PX-6,May,PX6,12/05/2021,0.294443041,21.11419678,15.97831726,0.850570679,59.57009125,0.005371094,7.620947838,5.798146725,0.153626114,318.0482483,-1.887064066,5.27828565,PX
2021,5-PX-6,May,PX6,12/05/2021,0.295016021,21.16870117,15.71152687,0.99836731,59.94810867,0.012695313,7.628892422,5.533531666,0.153751239,318.3092041,-1.900099592,5.306096837,PX
2021,5-PX-6,May,PX6,12/05/2021,0.295698762,21.2149353,15.37049103,0.886581421,60.22530746,0.021484375,7.63515234,5.195277214,0.153959706,318.7421265,-1.911625888,5.325794047,PX
2021,5-PX-6,May,PX6,12/05/2021,0.295269668,21.28939819,15.1240139,0.900985718,60.59677887,0.032714844,7.637974739,4.950809956,0.153499573,317.7923889,-1.929461218,5.350845121,PX
2021,5-PX-6,May,PX6,12/05/2021,0.296273977,21.32321167,14.9958725,0.960327148,60.9065361,0.044433594,7.632618904,4.823713303,0.153913781,318.6518555,-1.937177334,5.374625178,PX
2021,5-PX-6,May,PX6,12/05/2021,0.29726845,21.33862305,14.62097359,0.961181641,61.15906143,0.075683594,7.636975288,4.451871872,0.154381558,319.6202393,-1.941928166,5.39526668,PX
2021,5-PX-6,May,PX6,12/05/2021,0.297346413,21.36727905,14.45649433,0.974685669,61.4222908,0.104492188,7.638552189,4.288733959,0.154330701,319.5160217,-1.949042064,5.415452659,PX
2021,5-PX-6,May,PX6,12/05/2021,0.296234578,21.37786865,14.27461243,1.13381958,61.58995819,0.15234375,7.646915436,4.108335018,0.153720453,318.2521362,-1.952676152,5.429130286,PX
2021,5-PX-6,May,PX6,12/05/2021,0.29662317,21.39144897,14.02115917,0.974197388,61.71717072,0.2265625,7.652495861,3.856948614,0.153879151,318.5808411,-1.956712394,5.438894435,PX
2021,5-PX-6,May,PX6,12/05/2021,0.296389431,21.41275024,13.95885754,1.006240845,61.90470886,0.25390625,7.652662754,3.795155048,0.153690353,318.1907349,-1.961852685,5.453156148,PX
2021,5-PX-6,May,PX6,12/05/2021,0.296663761,21.4234314,13.94601822,1.144424438,62.0239563,0.264648438,7.647359848,3.782420397,0.153798565,318.4154968,-1.964193333,5.462516675,PX
2021,5-PX-6,May,PX6,12/05/2021,0.297648489,21.43136597,13.56709003,1.131896973,62.18048477,0.512695313,7.644722939,3.406582355,0.154284105,319.4204712,-1.967307546,5.475437705,PX
2021,5-PX-6,May,PX6,12/05/2021,0.297854811,21.50674438,13.2507906,1.227478027,62.77384186,0.894042969,7.651968002,3.092862129,0.154151157,319.1487732,-1.985576645,5.519560118,PX
2021,5-PX-6,May,PX6,12/05/2021,0.300843537,21.63494873,13.18880749,1.402374268,63.55754089,1.041503906,7.65598917,3.031384468,0.155285746,321.5076294,-2.013574695,5.574479403,PX
2021,5-PX-6,May,PX6,12/05/2021,0.301324397,21.75161743,12.85894775,1.367706299,64.34683228,1.830078125,7.651944637,2.704214811,0.155160755,321.2565002,-2.041325826,5.630910308,PX
2021,5-PX-6,May,PX6,12/05/2021,0.301003903,21.86251831,12.64048958,1.34664917,65.15189362,2.684570313,7.652815819,2.487537861,0.154643044,320.1916809,-2.067702721,5.689106562,PX
2021,5-PX-6,May,PX6,12/05/2021,0.30138260100000003,21.91107178,12.44602394,1.636886597,65.82758331,3.890136719,7.677835464,2.294658184,0.154683411,320.2785645,-2.079535959,5.742693888,PX
2021,5-PX-6,May,PX6,12/05/2021,0.303416491,21.97344971,12.14753151,1.437362671,66.41811371,6.517578125,7.683098793,1.998599887,0.155527562,322.0322571,-2.094390922,5.787179277,PX
2021,5-PX-6,May,PX6,12/05/2021,0.303677738,22.06771851,11.98688221,1.407684326,67.11295319,8.864746094,7.690838814,1.839260578,0.155361012,321.6947327,-2.116691301,5.837062954,PX
2021,5-PX-6,May,PX6,12/05/2021,0.303568035,22.11560059,11.62049294,1.563491821,67.8531189,16.86328125,7.697454453,1.475859046,0.155153319,321.2673035,-2.129441449,5.895981611,PX
2021,5-PX-6,May,PX6,12/05/2021,0.304573506,22.17269897,11.51564693,1.360092163,68.67481995,21.10986328,7.707103729,1.371868134,0.155485064,321.9598083,-2.142724004,5.960788474,PX
2021,5-PX-6,May,PX6,12/05/2021,0.305261761,22.21694946,11.22903252,1.418792725,69.29261017,34.85498047,7.722350597,1.087590933,0.155695543,322.399292,-2.15400948,6.009265849,PX
2021,5-PX-6,May,PX6,12/05/2021,0.305802882,22.24655151,11.05729008,1.371520996,69.86794281,48.15625,7.721971512,0.917249024,0.155877143,322.7780457,-2.16144791,6.055692938,PX
2021,5-PX-6,May,PX6,12/05/2021,0.306551486,22.26187134,10.77801704,1.566543579,70.34047699,81.0703125,7.728734493,0.640253365,0.156209871,323.4683228,-2.165984741,6.094835376,PX
2021,5-PX-6,May,PX6,12/05/2021,0.306423038,22.30038452,10.58389091,1.600601196,71.05152893,119.2709961,7.739691734,0.447710246,0.156022012,323.0820007,-2.175870617,6.151881567,PX
2021,5-PX-6,May,PX6,12/05/2021,0.307154089,22.36486816,10.38038063,1.976791382,71.59688568,181.2841797,7.745221138,0.245859548,0.156188399,323.4327698,-2.191537263,6.191395196,PX
2021,5-PX-4,May,PX4,12/05/2021,0.270758092,18.61676025,25.35314941,4.501800537,NA,164.8085938,7.686086178,15.09652996,0.148912743,308.352356,-1.334857243,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.271160483,18.62496948,25.35181236,4.503097534,NA,164.8217773,7.688589096,15.0952034,0.149108157,308.7555237,-1.336291402,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.270747215,18.63128662,25.31967735,4.5025177,NA,164.8393555,7.686990261,15.06333065,0.148860097,308.2425842,-1.33784447,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.269243866,18.64108276,25.10889816,4.502197266,NA,164.8823242,7.685034275,14.85426998,0.148000866,306.4657593,-1.341358385,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.269147843,18.64865112,24.99643135,4.500274658,NA,164.9018555,7.675168514,14.7427206,0.147924006,306.3060913,-1.343391511,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.268649369,18.65042114,24.73891449,4.49911499,NA,164.9165039,7.669388294,14.48730373,0.147644341,305.7270203,-1.345131619,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.26912123,18.65145874,24.44574738,4.500091553,NA,164.9296875,7.667679787,14.19652748,0.147901371,306.2570801,-1.34648276,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.269910306,18.66040039,24.13781738,4.50151062,NA,164.9121094,7.655281067,13.89110851,0.14830783,307.0953674,-1.349309343,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.270003617,18.67324829,23.97463989,4.502593994,NA,164.9042969,7.659940243,13.7292614,0.148318425,307.1158142,-1.352527611,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.269870341,18.6852417,23.72419739,4.501495361,NA,164.9199219,7.654393673,13.48086166,0.148207143,306.8842163,-1.356077714,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.267799079,18.69915771,23.67056274,4.500274658,NA,164.9233398,7.668950081,13.4276638,0.147023663,304.4368591,-1.35991808,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.266695559,18.71069336,23.59678459,4.500244141,NA,164.9438477,7.658262253,13.35448742,0.146380752,303.1064453,-1.36297839,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.267028809,18.72106934,23.33655167,4.501739502,NA,164.9560547,7.661604404,13.09637642,0.146531656,303.4168701,-1.366064257,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.266079754,18.75604248,23.12393188,4.502075195,NA,164.9599609,7.660591602,12.88549137,0.14590089,302.1091614,-1.374291859,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.266162455,18.78494263,22.87163353,4.500823975,NA,164.9599609,7.659272671,12.63525009,0.145856157,302.0137634,-1.381087021,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.263691366,18.80770874,22.62662125,4.500823975,NA,164.9716797,7.657378674,12.39223576,0.144430891,299.0623169,-1.38772542,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.264411122,18.83102417,22.4585228,4.50038147,NA,164.9750977,7.660865307,12.22550774,0.144753262,299.7272034,-1.392781316,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.26304099,18.8366394,22.21326447,4.502426147,NA,164.9902344,7.65636301,11.98225021,0.143985942,298.1378174,-1.395589605,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.26276916299999997,18.82943726,21.868190769999998,4.501998901,NA,164.9995117,7.659065723,11.63998985,0.143859893,297.8761902,-1.395872402,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.262041479,18.84197998,21.69950104,4.49987793,NA,165.0083008,7.660113811,11.47267628,0.143423215,296.9706116,-1.39942221,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.262270749,18.85369873,21.36319542,4.501159668,NA,165.0205078,7.657181263,11.13911247,0.143513292,297.1550598,-1.403179641,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.263187796,18.87640381,21.05643463,4.498764038,NA,164.9990234,7.658461571,10.83485317,0.143945679,298.0476685,-1.40868051,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.261441827,18.92565918,20.7758255,4.500671387,NA,164.9868164,7.661116123,10.55653286,0.142840892,295.7553406,-1.420430437,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.261988312,18.96722412,20.48497391,4.501113892,NA,164.9731445,7.662879944,10.26805305,0.143012881,296.107605,-1.429766904,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.261447221,19.0027771,20.18543625,4.500930786,NA,164.9516602,7.663478374,9.970957756,0.142609939,295.2694397,-1.438422461,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.261471272,19.06469727,19.9275856,4.500793457,NA,164.9125977,7.665240765,9.715209961,0.142435476,294.90271,-1.451912183,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.260618329,19.20071411,19.64982605,4.501266479,NA,164.8642578,7.663879395,9.439715385,0.141561821,293.0819397,-1.480736889,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.264299661,19.29190063,19.3393364,4.500350952,NA,164.7958984,7.66458559,9.131757736,0.143282175,296.6408386,-1.49897371,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.263396055,19.38446045,19.03547096,4.501464844,NA,164.6450195,7.662596703,8.830369949,0.142513365,295.0412292,-1.519450795,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.264438391,19.46173096,18.69671059,4.501983643,NA,164.4707031,7.663752556,8.494372368,0.142843291,295.7199097,-1.536260106,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.264409095,19.54125977,18.39305115,4.502212524,NA,164.1679688,7.66947031,8.193188667,0.142588079,295.18573,-1.553875259,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.267176151,19.61340332,18.08088875,4.502990723,NA,163.7573242,7.673440933,7.883572102,0.143859297,297.8167114,-1.568929239,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.266781688,19.70175171,17.79607773,4.500427246,NA,163.1508789,7.67829895,7.601083755,0.143380061,296.8186951,-1.588551249,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.267834693,19.81008911,17.51870728,4.500686646,NA,162.3061523,7.68614006,7.325975418,0.143617392,297.3058167,-1.611763016,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.269650072,19.88378906,17.23443604,4.499603271,NA,161.1108398,7.681416512,7.044022083,0.144365668,298.8539734,-1.627612459,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.271401495,20.03500366,16.90258026,4.500488281,NA,159.2973633,7.681956291,6.71487236,0.144841418,299.8352966,-1.659968528,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.271023035,20.12319946,16.58429527,4.500488281,NA,156.4780273,7.689144135,6.399183273,0.14437297,298.8609924,-1.680091802,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.27421388,20.21044922,16.27509689,4.501647949,NA,152.3457031,7.690177441,6.092505932,0.145803511,301.8249512,-1.698603902,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.275178939,20.3112793,15.94605541,4.500854492,NA,146.7919922,7.690273285,5.76614809,0.146007821,302.24646,-1.721074345,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.278913587,20.46957397,15.61599064,4.499954224,NA,138.887207,7.69370842,5.438774586,0.147498086,305.3345337,-1.754816222,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.281144887,20.60079956,15.29519176,4.501037598,NA,127.8955078,7.701791286,5.12059164,0.148270264,306.9350281,-1.783554432,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.283029586,20.77828979,14.93062019,4.50201416,NA,112.3569336,7.706108093,4.758993149,0.148712486,307.8532104,-1.82285007,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.283306897,20.91082764,14.61726761,4.501998901,NA,89.7734375,7.70865345,4.448195934,0.148448989,307.3086853,-1.853045485,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.285940617,21.04455566,14.28953838,4.500244141,NA,59.98046875,7.712580204,4.123139381,0.149412185,309.3085632,-1.882808622,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.284453243,21.26965332,13.9911623,4.499572754,NA,16.86621094,7.723765373,3.82719636,0.14794676,306.275238,-1.934519636,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.28720957,21.40673828,13.66579819,4.502426147,NA,NA,7.734891891,3.504485607,0.148955941,308.3736572,-1.965468642,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.288401216,21.58493042,13.34610176,4.501098633,NA,NA,7.73929739,3.187396049,0.149025738,308.5256653,-2.006459722,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.289862096,21.81256104,13.05518723,4.501113892,NA,NA,7.747181892,2.898853779,0.149081677,308.65289309999997,-2.058780654,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.290067405,21.93295288,12.68824196,4.499969482,NA,NA,7.761586189,2.534900904,0.148820817,308.1170959,-2.08785488,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.291946739,22.15118408,12.32902241,4.500427246,NA,NA,7.780474663,2.178610802,0.149117574,308.7463684,-2.138948699,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.289750338,22.45059204,11.99008751,4.500534058,NA,NA,7.812925339,1.842439771,0.1471048,304.581543,-2.210964837,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.284629643,22.58267212,11.67943954,4.501037598,NA,NA,7.886532784,1.534325004,0.144135222,298.4073792,-2.245332521,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.27954635,22.7593689,11.32701778,4.498565674,NA,NA,8.12964344,1.184777141,0.141078621,292.0447388,-2.290594214,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.272594243,22.97784424,11.05538082,4.500228882,NA,NA,8.336139679,0.915355325,0.137004137,283.5456848,-2.346461263,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.267199069,23.21255493,10.73239517,4.500686646,NA,NA,8.542387009,0.595003486,0.133701324,276.6437378,-2.406325647,NA,PX
2021,5-PX-4,May,PX4,12/05/2021,0.257698506,23.47665405,10.37839985,4.502227783,NA,NA,8.782549858,0.243894905,0.12834692,265.4211731,-2.475529736,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.289662242,21.69247437,10.19292164,0.006378174,NA,15.75732422,8.725892067,0.059929222,0.149350643,309.1952515,-2.044620715,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290132165,21.80172729,10.33043289,0.006896973,NA,2.447265625,8.541162491,0.196319118,0.149257511,309.0085754,-2.068610862,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290751368,21.8465271,10.50712299,0.006576538,NA,0.206542969,8.412133217,0.371568352,0.14943783,309.3861084,-2.077769063,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.29081288,21.86343384,10.71048546,0.007019043,NA,0.014160156,8.318007469,0.573272467,0.149417356,309.3452454,-2.080675831,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.291285396,21.87280273,10.94790077,0.007354736,NA,0.004394531,8.243776321,0.808751702,0.149630398,309.7889099,-2.081549246,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.291510731,21.87896729,11.23509693,0.00617981,NA,0.013671875,8.173768044,1.093605876,0.14972648,309.9897766,-2.081561865,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290125877,21.88726807,11.52588844,0.006439209,NA,0.004394531,8.097799301,1.382026076,0.148991525,308.4651184,-2.082674656,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.291385561,21.89474487,11.81128979,0.004013062,NA,0.004882813,8.031458855,1.665100098,0.149613202,309.7573853,-2.082592857,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290560991,21.89862061,12.1114397,0.00553894,NA,0.010742188,7.991150379,1.962802291,0.149178773,308.8565369,-2.082434413,NA,PX
2021,5-PX-6,May,PX6,16/05/2021,0.291923016,21.89974976,12.44694424,0.005401611,59.71857452,0.012695313,7.950689316,2.29557085,0.149872079,310.2971802,-2.080634714,5.21104403,PX
2021,5-PX-6,May,PX6,16/05/2021,0.291878104,21.89801025,12.817411420000001,0.005065918,59.16352844,0.011230469,7.916404724,2.663017035,0.149853796,310.2604065,-2.078569006,5.162785477,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290094316,21.89849854,13.2686348,0.004379272,58.723213199999996,NA,7.879745483,3.110560894,0.148938432,308.3612366,-2.077323166,5.124341033,PX
2021,5-PX-6,May,PX6,16/05/2021,0.29037413,21.90023804,13.70710945,0.005355835,58.79264832,0.006835938,7.849085808,3.545459986,0.149075687,308.6477661,-2.075616585,5.130222886,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290075034,21.89974976,14.13048077,0.006652832,58.42527008,0.011230469,7.813261509,3.965378761,0.148923457,308.3329163,-2.073695249,5.098218424,PX
2021,5-PX-6,May,PX6,16/05/2021,0.289038152,21.89883423,14.59713936,0.005722046,58.34541702,0.003417969,7.795525551,4.428231716,0.148394883,307.2364502,-2.07176695,5.09135651,PX
2021,5-PX-6,May,PX6,16/05/2021,0.28754285,21.88363647,15.06799889,0.003890991,58.21785355,0.008789063,7.78215456,4.895251751,0.147674888,305.741333,-2.066734962,5.08174464,PX
2021,5-PX-6,May,PX6,16/05/2021,0.290715218,21.87524414,15.52611351,0.005523682,58.15737534,0,7.768389702,5.349630356,0.149323702,309.1671753,-2.061496539,5.07724369,PX
2021,5-PX-6,May,PX6,16/05/2021,0.288035363,21.87454224,15.99696159,0.007019043,58.11520767,0.015136719,7.751233578,5.816638947,0.147952974,306.3216248,-2.060239161,5.073672002,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286681265,21.86541748,16.45660973,0.007537842,58.02633286,0.011230469,7.747519016,6.272538662,0.147286594,304.9380798,-2.056592704,5.066829862,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286217779,21.85638428,16.93063164,0.004776001,58.10448074,0.015625,7.736083031,6.742695332,0.147075787,304.500946,-2.052555178,5.074549696,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285540402,21.85079956,17.40822792,0.007827759,58.06837082,0.003417969,7.726222038,7.216396809,0.146745041,303.8147888,-2.049372141,5.071955704,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285908401,21.84973145,17.90446472,0.007553101,58.06083679,0.006347656,7.720413685,7.70858717,0.14693588,304.2129211,-2.046726927,5.071397179,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286286563,21.84881592,18.38420105,0.00579834,57.99353027,0.006835938,7.704434872,8.184411049,0.147131488,304.6209717,-2.044187658,5.065602477,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286635458,21.84875488,18.88072777,0.005020142,57.87529755,0.001953125,7.700256824,8.676888466,0.147309542,304.9925842,-2.041778313,5.055275865,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286406428,21.84899902,19.33516884,0.004180908,57.8300972,NA,7.693136215,9.127624512,0.147190839,304.7473755,-2.039855543,5.051307266,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286096722,21.84896851,19.79456329,0.00491333,57.65153122,0.002929688,7.691403389,9.58327198,0.147031635,304.4180298,-2.037879081,5.035717651,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286487907,21.84829712,20.23656464,0.0078125,57.58549118,0.01171875,7.687315464,10.02166939,0.147233307,304.8384399,-2.035562134,5.030008877,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285180241,21.84762573,20.69516182,0.005996704,57.51727295,9.76563e-4,7.692084312,10.47652721,0.146565109,303.4511414,-2.033832389,5.024135165,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284155995,21.84661865,21.14852142,0.007598877,57.7069931,0.006835938,7.677256584,10.92618942,0.146043167,302.3674927,-2.031939265,5.04082112,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285133749,21.84521484,21.616184230000002,0.005706787,57.73311615,0.006835938,7.677833557,11.39003849,0.146547124,303.4165649,-2.029109877,5.043225676,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285974294,21.84344482,22.08417702,0.005249023,57.49698257,0.002441406,7.671394348,11.85421467,0.146982014,304.3219299,-2.026248938,5.022758333,PX
2021,5-PX-6,May,PX6,16/05/2021,0.283614635,21.8399353,22.58256149,0.005783081,57.53241348,0.01171875,7.669322014,12.34853554,0.145783782,301.8323975,-2.024101171,5.02623107,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284929276,21.83831787,23.06824875,0.005172729,57.74132156,NA,7.669818401,12.83026218,0.146460801,303.2414551,-2.021009755,5.044620548,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284785897,21.83737183,23.56040764,0.006164551,57.77146912,0.002929688,7.669611931,13.31840706,0.14638947,303.094696,-2.018610629,5.047349239,PX
2021,5-PX-6,May,PX6,16/05/2021,0.28463307,21.83743286,23.89325905,0.008483887,57.47249603,NA,7.664964199,13.64854431,0.146310538,302.9316406,-2.0171697,5.021225063,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284682959,21.83694458,23.90695,0.005310059,57.68243408,NA,7.664487362,13.66212368,0.146337509,302.9877625,-2.016976605,5.039613808,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284685582,21.83657837,23.91447449,0.00428772,57.64493179,NA,7.663976192,13.66958714,0.146339953,302.9927979,-2.016857821,5.036373043,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285614371,21.83599854,23.93422508,0.00390625,57.66171265,0.006835938,7.670427322,13.68917656,0.146817192,303.9849243,-2.016273442,5.037881886,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284237772,21.83581543,23.7500267,0.006958008,57.6714592,0.006835938,7.686978817,13.50648022,0.146113187,302.520874,-2.017606769,5.038772024,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285424381,21.83633423,23.50296402,0.005203247,57.66223526,NA,7.669876099,13.26143265,0.146719575,303.7806396,-2.018386321,5.03789757,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285208106,21.83666992,23.31954575,0.00617981,57.64782333,NA,7.673699379,13.07950974,0.146608114,303.5483704,-2.019381788,5.03660885,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284211636,21.83700562,23.11515808,0.004623413,57.66758728,0.007324219,7.670213699,12.87678909,0.146097243,302.4857788,-2.02077699,5.03831775,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285010517,21.83673096,23.0083065,0.006774902,57.63188934,0.0078125,7.666898727,12.77080822,0.146507248,303.3377075,-2.020888917,5.035213711,PX
2021,5-PX-6,May,PX6,16/05/2021,0.283610523,21.83639526,22.82901192,0.006271362,57.61617279,0.002441406,7.665482044,12.59297562,0.145791814,301.849762,-2.022174209,5.033894378,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284646392,21.83596802,22.73817444,0.006057739,57.60531616,0.0078125,7.674682617,12.50287914,0.146323487,302.9548645,-2.022086117,5.032972007,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284003019,21.83563232,22.63719177,0.00440979,57.58780289,0.004882813,7.662641525,12.40272045,0.145995319,302.2721863,-2.022719958,5.031484295,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284316063,21.83569336,22.6179924,0.004608154,57.59270859,0.006347656,7.6680021289999996,12.38367748,0.146155357,302.6049805,-2.022699187,5.031902253,PX
2021,5-PX-6,May,PX6,16/05/2021,0.28502515,21.83569336,22.40873909,0.005187988,57.54526138,0,7.666900635,12.17613029,0.146518752,303.3596802,-2.023374692,5.027746123,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284696937,21.8364563,22.10151291,0.004180908,57.55228806,0.014160156,7.657895565,11.87140942,0.146348894,303.0056763,-2.025074592,5.028290522,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284368128,21.83721924,21.84962082,0.006439209,57.60287857,0.001953125,7.662180424,11.62157154,0.146178678,302.6510315,-2.026522932,5.032640996,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285441339,21.84060669,21.47661209,0.005096436,57.56940079,0.005371094,7.669212818,11.25160503,0.146718562,303.7723083,-2.028574007,5.029369447,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285200864,21.84216309,21.08535957,0.007293701,57.62147903,0.006347656,7.667411327,10.86354256,0.146591425,303.5067749,-2.030802964,5.033770694,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285738587,21.84317017,20.78544426,0.006027222,57.64387512,0.004394531,7.665175915,10.56607342,0.146864146,304.0727844,-2.032187572,5.035620725,PX
2021,5-PX-6,May,PX6,16/05/2021,0.284529269,21.84317017,20.40701294,0.005844116,57.64845276,0.003417969,7.66798687,10.19072723,0.146245629,302.7858887,-2.034381167,5.036038763,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285704821,21.84292603,20.09867477,0.007659912,57.60223389,0.004882813,7.667379379,9.884903908,0.146848649,304.0383911,-2.035269981,5.032007363,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285510689,21.84341431,19.81682968,0.003265381,57.62026215,0.016113281,7.666553974,9.60535717,0.14674823,303.8287659,-2.036739515,5.033537493,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285403877,21.84451294,19.50349045,0.003723145,57.65204239,0.006347656,7.663806438,9.29457283,0.146690741,303.708313,-2.038457493,5.036207973,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285798281,21.84576416,19.21515656,0.005249023,57.63850021,0.005371094,7.661708832,9.008590698,0.146889389,304.1202698,-2.039900982,5.034896842,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285598606,21.8458252,18.9679203,0.005355835,57.62153625,0.011230469,7.668128014,8.763370514,0.146787345,303.9074402,-2.041117787,5.033412016,PX
2021,5-PX-6,May,PX6,16/05/2021,0.285165429,21.84661865,18.68082047,0.006134033,57.61544037,0.001953125,7.675481796,8.478611946,0.146563649,303.4415894,-2.042774089,5.032808544,PX
2021,5-PX-6,May,PX6,16/05/2021,0.286152393,21.84738159,18.30287552,0.005401611,57.64350891,9.76563e-4,7.671663761,8.103749275,0.147067234,304.4870911,-2.044282892,5.035171017,PX
